Hand,Rank,OrderedRank
K,J,5,5,3,3,36,1
K,J,5,4,4,3,36,1
K,J,4,4,4,4,36,1
K,T,T,2,2,2,36,1
K,T,9,3,2,2,36,1
K,T,8,4,2,2,36,1
K,T,8,3,3,2,36,1
K,T,7,5,2,2,36,1
K,T,7,4,3,2,36,1
K,T,7,3,3,3,36,1
K,T,6,6,2,2,36,1
K,T,6,5,3,2,36,1
K,T,6,4,4,2,36,1
K,T,6,4,3,3,36,1
K,T,5,5,4,2,36,1
K,T,5,5,3,3,36,1
K,T,5,4,4,3,36,1
K,T,4,4,4,4,36,1
K,9,9,4,2,2,36,1
K,9,9,3,3,2,36,1
K,9,8,5,2,2,36,1
K,9,8,4,3,2,36,1
K,9,8,3,3,3,36,1
K,9,7,6,2,2,36,1
K,9,7,5,3,2,36,1
K,9,7,4,4,2,36,1
K,9,7,4,3,3,36,1
K,9,6,6,3,2,36,1
K,9,6,5,4,2,36,1
K,9,6,5,3,3,36,1
K,9,6,4,4,3,36,1
K,9,5,5,5,2,36,1
K,9,5,5,4,3,36,1
K,9,5,4,4,4,36,1
K,8,8,6,2,2,36,1
K,8,8,5,3,2,36,1
K,8,8,4,4,2,36,1
K,8,8,4,3,3,36,1
K,8,7,7,2,2,36,1
K,8,7,6,3,2,36,1
K,8,7,5,4,2,36,1
K,8,7,5,3,3,36,1
K,8,7,4,4,3,36,1
K,8,6,6,4,2,36,1
K,8,6,6,3,3,36,1
K,8,6,5,5,2,36,1
K,8,6,5,4,3,36,1
K,8,6,4,4,4,36,1
K,8,5,5,5,3,36,1
K,8,5,5,4,4,36,1
K,7,7,7,3,2,36,1
K,7,7,6,4,2,36,1
K,7,7,6,3,3,36,1
K,7,7,5,5,2,36,1
K,7,7,5,4,3,36,1
K,7,7,4,4,4,36,1
K,7,6,6,5,2,36,1
K,7,6,6,4,3,36,1
K,7,6,5,5,3,36,1
K,7,6,5,4,4,36,1
K,7,5,5,5,4,36,1
K,6,6,6,6,2,36,1
K,6,6,6,5,3,36,1
K,6,6,6,4,4,36,1
K,6,6,5,5,4,36,1
K,6,5,5,5,5,36,1
Q,Q,Q,2,2,2,36,1
Q,Q,J,2,2,2,36,1
Q,Q,T,2,2,2,36,1
Q,Q,9,3,2,2,36,1
Q,Q,8,4,2,2,36,1
Q,Q,8,3,3,2,36,1
Q,Q,7,5,2,2,36,1
Q,Q,7,4,3,2,36,1
Q,Q,7,3,3,3,36,1
Q,Q,6,6,2,2,36,1
Q,Q,6,5,3,2,36,1
Q,Q,6,4,4,2,36,1
Q,Q,6,4,3,3,36,1
Q,Q,5,5,4,2,36,1
Q,Q,5,5,3,3,36,1
Q,Q,5,4,4,3,36,1
Q,Q,4,4,4,4,36,1
Q,J,J,2,2,2,36,1
Q,J,T,2,2,2,36,1
Q,J,9,3,2,2,36,1
Q,J,8,4,2,2,36,1
Q,J,8,3,3,2,36,1
Q,J,7,5,2,2,36,1
Q,J,7,4,3,2,36,1
Q,J,7,3,3,3,36,1
Q,J,6,6,2,2,36,1
Q,J,6,5,3,2,36,1
Q,J,6,4,4,2,36,1
Q,J,6,4,3,3,36,1
Q,J,5,5,4,2,36,1
Q,J,5,5,3,3,36,1
Q,J,5,4,4,3,36,1
Q,J,4,4,4,4,36,1
Q,T,T,2,2,2,36,1
Q,T,9,3,2,2,36,1
Q,T,8,4,2,2,36,1
Q,T,8,3,3,2,36,1
Q,T,7,5,2,2,36,1
Q,T,7,4,3,2,36,1
Q,T,7,3,3,3,36,1
Q,T,6,6,2,2,36,1
Q,T,6,5,3,2,36,1
Q,T,6,4,4,2,36,1
Q,T,6,4,3,3,36,1
Q,T,5,5,4,2,36,1
Q,T,5,5,3,3,36,1
Q,T,5,4,4,3,36,1
Q,T,4,4,4,4,36,1
Q,9,9,4,2,2,36,1
Q,9,9,3,3,2,36,1
Q,9,8,5,2,2,36,1
Q,9,8,4,3,2,36,1
Q,9,8,3,3,3,36,1
Q,9,7,6,2,2,36,1
Q,9,7,5,3,2,36,1
Q,9,7,4,4,2,36,1
Q,9,7,4,3,3,36,1
Q,9,6,6,3,2,36,1
Q,9,6,5,4,2,36,1
Q,9,6,5,3,3,36,1
Q,9,6,4,4,3,36,1
Q,9,5,5,5,2,36,1
Q,9,5,5,4,3,36,1
Q,9,5,4,4,4,36,1
Q,8,8,6,2,2,36,1
Q,8,8,5,3,2,36,1
Q,8,8,4,4,2,36,1
Q,8,8,4,3,3,36,1
Q,8,7,7,2,2,36,1
Q,8,7,6,3,2,36,1
Q,8,7,5,4,2,36,1
Q,8,7,5,3,3,36,1
Q,8,7,4,4,3,36,1
Q,8,6,6,4,2,36,1
Q,8,6,6,3,3,36,1
Q,8,6,5,5,2,36,1
Q,8,6,5,4,3,36,1
Q,8,6,4,4,4,36,1
Q,8,5,5,5,3,36,1
Q,8,5,5,4,4,36,1
Q,7,7,7,3,2,36,1
Q,7,7,6,4,2,36,1
Q,7,7,6,3,3,36,1
Q,7,7,5,5,2,36,1
Q,7,7,5,4,3,36,1
Q,7,7,4,4,4,36,1
Q,7,6,6,5,2,36,1
Q,7,6,6,4,3,36,1
Q,7,6,5,5,3,36,1
Q,7,6,5,4,4,36,1
Q,7,5,5,5,4,36,1
Q,6,6,6,6,2,36,1
Q,6,6,6,5,3,36,1
Q,6,6,6,4,4,36,1
Q,6,6,5,5,4,36,1
Q,6,5,5,5,5,36,1
J,J,J,2,2,2,36,1
J,J,T,2,2,2,36,1
J,J,9,3,2,2,36,1
J,J,8,4,2,2,36,1
J,J,8,3,3,2,36,1
J,J,7,5,2,2,36,1
J,J,7,4,3,2,36,1
J,J,7,3,3,3,36,1
J,J,6,6,2,2,36,1
J,J,6,5,3,2,36,1
J,J,6,4,4,2,36,1
J,J,6,4,3,3,36,1
J,J,5,5,4,2,36,1
J,J,5,5,3,3,36,1
J,J,5,4,4,3,36,1
J,J,4,4,4,4,36,1
J,T,T,2,2,2,36,1
J,T,9,3,2,2,36,1
J,T,8,4,2,2,36,1
J,T,8,3,3,2,36,1
J,T,7,5,2,2,36,1
J,T,7,4,3,2,36,1
J,T,7,3,3,3,36,1
J,T,6,6,2,2,36,1
J,T,6,5,3,2,36,1
J,T,6,4,4,2,36,1
J,T,6,4,3,3,36,1
J,T,5,5,4,2,36,1
J,T,5,5,3,3,36,1
J,T,5,4,4,3,36,1
J,T,4,4,4,4,36,1
J,9,9,4,2,2,36,1
J,9,9,3,3,2,36,1
J,9,8,5,2,2,36,1
J,9,8,4,3,2,36,1
J,9,8,3,3,3,36,1
J,9,7,6,2,2,36,1
J,9,7,5,3,2,36,1
J,9,7,4,4,2,36,1
J,9,7,4,3,3,36,1
J,9,6,6,3,2,36,1
J,9,6,5,4,2,36,1
J,9,6,5,3,3,36,1
J,9,6,4,4,3,36,1
J,9,5,5,5,2,36,1
J,9,5,5,4,3,36,1
J,9,5,4,4,4,36,1
J,8,8,6,2,2,36,1
J,8,8,5,3,2,36,1
J,8,8,4,4,2,36,1
J,8,8,4,3,3,36,1
J,8,7,7,2,2,36,1
J,8,7,6,3,2,36,1
J,8,7,5,4,2,36,1
J,8,7,5,3,3,36,1
J,8,7,4,4,3,36,1
J,8,6,6,4,2,36,1
J,8,6,6,3,3,36,1
J,8,6,5,5,2,36,1
J,8,6,5,4,3,36,1
J,8,6,4,4,4,36,1
J,8,5,5,5,3,36,1
J,8,5,5,4,4,36,1
J,7,7,7,3,2,36,1
J,7,7,6,4,2,36,1
J,7,7,6,3,3,36,1
J,7,7,5,5,2,36,1
J,7,7,5,4,3,36,1
J,7,7,4,4,4,36,1
J,7,6,6,5,2,36,1
J,7,6,6,4,3,36,1
J,7,6,5,5,3,36,1
J,7,6,5,4,4,36,1
J,7,5,5,5,4,36,1
J,6,6,6,6,2,36,1
J,6,6,6,5,3,36,1
J,6,6,6,4,4,36,1
J,6,6,5,5,4,36,1
J,6,5,5,5,5,36,1
T,T,T,2,2,2,36,1
T,T,9,3,2,2,36,1
T,T,8,4,2,2,36,1
T,T,8,3,3,2,36,1
T,T,7,5,2,2,36,1
T,T,7,4,3,2,36,1
T,T,7,3,3,3,36,1
T,T,6,6,2,2,36,1
T,T,6,5,3,2,36,1
T,T,6,4,4,2,36,1
T,T,6,4,3,3,36,1
T,T,5,5,4,2,36,1
T,T,5,5,3,3,36,1
T,T,5,4,4,3,36,1
T,T,4,4,4,4,36,1
T,9,9,4,2,2,36,1
T,9,9,3,3,2,36,1
T,9,8,5,2,2,36,1
T,9,8,4,3,2,36,1
T,9,8,3,3,3,36,1
T,9,7,6,2,2,36,1
T,9,7,5,3,2,36,1
T,9,7,4,4,2,36,1
T,9,7,4,3,3,36,1
T,9,6,6,3,2,36,1
T,9,6,5,4,2,36,1
T,9,6,5,3,3,36,1
T,9,6,4,4,3,36,1
T,9,5,5,5,2,36,1
T,9,5,5,4,3,36,1
T,9,5,4,4,4,36,1
T,8,8,6,2,2,36,1
T,8,8,5,3,2,36,1
T,8,8,4,4,2,36,1
T,8,8,4,3,3,36,1
T,8,7,7,2,2,36,1
T,8,7,6,3,2,36,1
T,8,7,5,4,2,36,1
T,8,7,5,3,3,36,1
T,8,7,4,4,3,36,1
T,8,6,6,4,2,36,1
T,8,6,6,3,3,36,1
T,8,6,5,5,2,36,1
T,8,6,5,4,3,36,1
T,8,6,4,4,4,36,1
T,8,5,5,5,3,36,1
T,8,5,5,4,4,36,1
T,7,7,7,3,2,36,1
T,7,7,6,4,2,36,1
T,7,7,6,3,3,36,1
T,7,7,5,5,2,36,1
T,7,7,5,4,3,36,1
T,7,7,4,4,4,36,1
T,7,6,6,5,2,36,1
T,7,6,6,4,3,36,1
T,7,6,5,5,3,36,1
T,7,6,5,4,4,36,1
T,7,5,5,5,4,36,1
T,6,6,6,6,2,36,1
T,6,6,6,5,3,36,1
T,6,6,6,4,4,36,1
T,6,6,5,5,4,36,1
T,6,5,5,5,5,36,1
9,9,9,5,2,2,36,1
9,9,9,4,3,2,36,1
9,9,9,3,3,3,36,1
9,9,8,6,2,2,36,1
9,9,8,5,3,2,36,1
9,9,8,4,4,2,36,1
9,9,8,4,3,3,36,1
9,9,7,7,2,2,36,1
9,9,7,6,3,2,36,1
9,9,7,5,4,2,36,1
9,9,7,5,3,3,36,1
9,9,7,4,4,3,36,1
9,9,6,6,4,2,36,1
9,9,6,6,3,3,36,1
9,9,6,5,5,2,36,1
9,9,6,5,4,3,36,1
9,9,6,4,4,4,36,1
9,9,5,5,5,3,36,1
9,9,5,5,4,4,36,1
9,8,8,7,2,2,36,1
9,8,8,6,3,2,36,1
9,8,8,5,4,2,36,1
9,8,8,5,3,3,36,1
9,8,8,4,4,3,36,1
9,8,7,7,3,2,36,1
9,8,7,6,4,2,36,1
9,8,7,6,3,3,36,1
9,8,7,5,5,2,36,1
9,8,7,5,4,3,36,1
9,8,7,4,4,4,36,1
9,8,6,6,5,2,36,1
9,8,6,6,4,3,36,1
9,8,6,5,5,3,36,1
9,8,6,5,4,4,36,1
9,8,5,5,5,4,36,1
9,7,7,7,4,2,36,1
9,7,7,7,3,3,36,1
9,7,7,6,5,2,36,1
9,7,7,6,4,3,36,1
9,7,7,5,5,3,36,1
9,7,7,5,4,4,36,1
9,7,6,6,6,2,36,1
9,7,6,6,5,3,36,1
9,7,6,6,4,4,36,1
9,7,6,5,5,4,36,1
9,7,5,5,5,5,36,1
9,6,6,6,6,3,36,1
9,6,6,6,5,4,36,1
9,6,6,5,5,5,36,1
8,8,8,8,2,2,36,1
8,8,8,7,3,2,36,1
8,8,8,6,4,2,36,1
8,8,8,6,3,3,36,1
8,8,8,5,5,2,36,1
8,8,8,5,4,3,36,1
8,8,8,4,4,4,36,1
8,8,7,7,4,2,36,1
8,8,7,7,3,3,36,1
8,8,7,6,5,2,36,1
8,8,7,6,4,3,36,1
8,8,7,5,5,3,36,1
8,8,7,5,4,4,36,1
8,8,6,6,6,2,36,1
8,8,6,6,5,3,36,1
8,8,6,6,4,4,36,1
8,8,6,5,5,4,36,1
8,8,5,5,5,5,36,1
8,7,7,7,5,2,36,1
8,7,7,7,4,3,36,1
8,7,7,6,6,2,36,1
8,7,7,6,5,3,36,1
8,7,7,6,4,4,36,1
8,7,7,5,5,4,36,1
8,7,6,6,6,3,36,1
8,7,6,6,5,4,36,1
8,7,6,5,5,5,36,1
8,6,6,6,6,4,36,1
8,6,6,6,5,5,36,1
7,7,7,7,6,2,36,1
7,7,7,7,5,3,36,1
7,7,7,7,4,4,36,1
7,7,7,6,6,3,36,1
7,7,7,6,5,4,36,1
7,7,7,5,5,5,36,1
7,7,6,6,6,4,36,1
7,7,6,6,5,5,36,1
7,6,6,6,6,5,36,1
A,K,K,K,5,X,36,1
A,K,K,Q,5,X,36,1
A,K,K,J,5,X,36,1
A,K,K,T,5,X,36,1
A,K,K,9,6,X,36,1
A,K,K,8,7,X,36,1
A,K,Q,Q,5,X,36,1
A,K,Q,J,5,X,36,1
A,K,Q,T,5,X,36,1
A,K,Q,9,6,X,36,1
A,K,Q,8,7,X,36,1
A,K,J,J,5,X,36,1
A,K,J,T,5,X,36,1
A,K,J,9,6,X,36,1
A,K,J,8,7,X,36,1
A,K,T,T,5,X,36,1
A,K,T,9,6,X,36,1
A,K,T,8,7,X,36,1
A,K,9,9,7,X,36,1
A,K,9,8,8,X,36,1
A,Q,Q,Q,5,X,36,1
A,Q,Q,J,5,X,36,1
A,Q,Q,T,5,X,36,1
A,Q,Q,9,6,X,36,1
A,Q,Q,8,7,X,36,1
A,Q,J,J,5,X,36,1
A,Q,J,T,5,X,36,1
A,Q,J,9,6,X,36,1
A,Q,J,8,7,X,36,1
A,Q,T,T,5,X,36,1
A,Q,T,9,6,X,36,1
A,Q,T,8,7,X,36,1
A,Q,9,9,7,X,36,1
A,Q,9,8,8,X,36,1
A,J,J,J,5,X,36,1
A,J,J,T,5,X,36,1
A,J,J,9,6,X,36,1
A,J,J,8,7,X,36,1
A,J,T,T,5,X,36,1
A,J,T,9,6,X,36,1
A,J,T,8,7,X,36,1
A,J,9,9,7,X,36,1
A,J,9,8,8,X,36,1
A,T,T,T,5,X,36,1
A,T,T,9,6,X,36,1
A,T,T,8,7,X,36,1
A,T,9,9,7,X,36,1
A,T,9,8,8,X,36,1
A,9,9,9,8,X,36,1
K,K,K,4,2,X,36,1
K,K,K,3,3,X,36,1
K,K,Q,4,2,X,36,1
K,K,Q,3,3,X,36,1
K,K,J,4,2,X,36,1
K,K,J,3,3,X,36,1
K,K,T,4,2,X,36,1
K,K,T,3,3,X,36,1
K,K,9,5,2,X,36,1
K,K,9,4,3,X,36,1
K,K,8,6,2,X,36,1
K,K,8,5,3,X,36,1
K,K,8,4,4,X,36,1
K,K,7,7,2,X,36,1
K,K,7,6,3,X,36,1
K,K,7,5,4,X,36,1
K,K,6,6,4,X,36,1
K,K,6,5,5,X,36,1
K,Q,Q,4,2,X,36,1
K,Q,Q,3,3,X,36,1
K,Q,J,4,2,X,36,1
K,Q,J,3,3,X,36,1
K,Q,T,4,2,X,36,1
K,Q,T,3,3,X,36,1
K,Q,9,5,2,X,36,1
K,Q,9,4,3,X,36,1
K,Q,8,6,2,X,36,1
K,Q,8,5,3,X,36,1
K,Q,8,4,4,X,36,1
K,Q,7,7,2,X,36,1
K,Q,7,6,3,X,36,1
K,Q,7,5,4,X,36,1
K,Q,6,6,4,X,36,1
K,Q,6,5,5,X,36,1
K,J,J,4,2,X,36,1
K,J,J,3,3,X,36,1
K,J,T,4,2,X,36,1
K,J,T,3,3,X,36,1
K,J,9,5,2,X,36,1
K,J,9,4,3,X,36,1
K,J,8,6,2,X,36,1
K,J,8,5,3,X,36,1
K,J,8,4,4,X,36,1
K,J,7,7,2,X,36,1
K,J,7,6,3,X,36,1
K,J,7,5,4,X,36,1
K,J,6,6,4,X,36,1
K,J,6,5,5,X,36,1
K,T,T,4,2,X,36,1
K,T,T,3,3,X,36,1
K,T,9,5,2,X,36,1
K,T,9,4,3,X,36,1
K,T,8,6,2,X,36,1
K,T,8,5,3,X,36,1
K,T,8,4,4,X,36,1
K,T,7,7,2,X,36,1
K,T,7,6,3,X,36,1
K,T,7,5,4,X,36,1
K,T,6,6,4,X,36,1
K,T,6,5,5,X,36,1
K,9,9,6,2,X,36,1
K,9,9,5,3,X,36,1
K,9,9,4,4,X,36,1
K,9,8,7,2,X,36,1
K,9,8,6,3,X,36,1
K,9,8,5,4,X,36,1
K,9,7,7,3,X,36,1
K,9,7,6,4,X,36,1
K,9,7,5,5,X,36,1
K,9,6,6,5,X,36,1
K,8,8,8,2,X,36,1
K,8,8,7,3,X,36,1
K,8,8,6,4,X,36,1
K,8,8,5,5,X,36,1
K,8,7,7,4,X,36,1
K,8,7,6,5,X,36,1
K,8,6,6,6,X,36,1
K,7,7,7,5,X,36,1
K,7,7,6,6,X,36,1
Q,Q,Q,4,2,X,36,1
Q,Q,Q,3,3,X,36,1
Q,Q,J,4,2,X,36,1
Q,Q,J,3,3,X,36,1
Q,Q,T,4,2,X,36,1
Q,Q,T,3,3,X,36,1
Q,Q,9,5,2,X,36,1
Q,Q,9,4,3,X,36,1
Q,Q,8,6,2,X,36,1
Q,Q,8,5,3,X,36,1
Q,Q,8,4,4,X,36,1
Q,Q,7,7,2,X,36,1
Q,Q,7,6,3,X,36,1
Q,Q,7,5,4,X,36,1
Q,Q,6,6,4,X,36,1
Q,Q,6,5,5,X,36,1
Q,J,J,4,2,X,36,1
Q,J,J,3,3,X,36,1
Q,J,T,4,2,X,36,1
Q,J,T,3,3,X,36,1
Q,J,9,5,2,X,36,1
Q,J,9,4,3,X,36,1
Q,J,8,6,2,X,36,1
Q,J,8,5,3,X,36,1
Q,J,8,4,4,X,36,1
Q,J,7,7,2,X,36,1
Q,J,7,6,3,X,36,1
Q,J,7,5,4,X,36,1
Q,J,6,6,4,X,36,1
Q,J,6,5,5,X,36,1
Q,T,T,4,2,X,36,1
Q,T,T,3,3,X,36,1
Q,T,9,5,2,X,36,1
Q,T,9,4,3,X,36,1
Q,T,8,6,2,X,36,1
Q,T,8,5,3,X,36,1
Q,T,8,4,4,X,36,1
Q,T,7,7,2,X,36,1
Q,T,7,6,3,X,36,1
Q,T,7,5,4,X,36,1
Q,T,6,6,4,X,36,1
Q,T,6,5,5,X,36,1
Q,9,9,6,2,X,36,1
Q,9,9,5,3,X,36,1
Q,9,9,4,4,X,36,1
Q,9,8,7,2,X,36,1
Q,9,8,6,3,X,36,1
Q,9,8,5,4,X,36,1
Q,9,7,7,3,X,36,1
Q,9,7,6,4,X,36,1
Q,9,7,5,5,X,36,1
Q,9,6,6,5,X,36,1
Q,8,8,8,2,X,36,1
Q,8,8,7,3,X,36,1
Q,8,8,6,4,X,36,1
Q,8,8,5,5,X,36,1
Q,8,7,7,4,X,36,1
Q,8,7,6,5,X,36,1
Q,8,6,6,6,X,36,1
Q,7,7,7,5,X,36,1
Q,7,7,6,6,X,36,1
J,J,J,4,2,X,36,1
J,J,J,3,3,X,36,1
J,J,T,4,2,X,36,1
J,J,T,3,3,X,36,1
J,J,9,5,2,X,36,1
J,J,9,4,3,X,36,1
J,J,8,6,2,X,36,1
J,J,8,5,3,X,36,1
J,J,8,4,4,X,36,1
J,J,7,7,2,X,36,1
J,J,7,6,3,X,36,1
J,J,7,5,4,X,36,1
J,J,6,6,4,X,36,1
J,J,6,5,5,X,36,1
J,T,T,4,2,X,36,1
J,T,T,3,3,X,36,1
J,T,9,5,2,X,36,1
J,T,9,4,3,X,36,1
J,T,8,6,2,X,36,1
J,T,8,5,3,X,36,1
J,T,8,4,4,X,36,1
J,T,7,7,2,X,36,1
J,T,7,6,3,X,36,1
J,T,7,5,4,X,36,1
J,T,6,6,4,X,36,1
J,T,6,5,5,X,36,1
J,9,9,6,2,X,36,1
J,9,9,5,3,X,36,1
J,9,9,4,4,X,36,1
J,9,8,7,2,X,36,1
J,9,8,6,3,X,36,1
J,9,8,5,4,X,36,1
J,9,7,7,3,X,36,1
J,9,7,6,4,X,36,1
J,9,7,5,5,X,36,1
J,9,6,6,5,X,36,1
J,8,8,8,2,X,36,1
J,8,8,7,3,X,36,1
J,8,8,6,4,X,36,1
J,8,8,5,5,X,36,1
J,8,7,7,4,X,36,1
J,8,7,6,5,X,36,1
J,8,6,6,6,X,36,1
J,7,7,7,5,X,36,1
J,7,7,6,6,X,36,1
T,T,T,4,2,X,36,1
T,T,T,3,3,X,36,1
T,T,9,5,2,X,36,1
T,T,9,4,3,X,36,1
T,T,8,6,2,X,36,1
T,T,8,5,3,X,36,1
T,T,8,4,4,X,36,1
T,T,7,7,2,X,36,1
T,T,7,6,3,X,36,1
T,T,7,5,4,X,36,1
T,T,6,6,4,X,36,1
T,T,6,5,5,X,36,1
T,9,9,6,2,X,36,1
T,9,9,5,3,X,36,1
T,9,9,4,4,X,36,1
T,9,8,7,2,X,36,1
T,9,8,6,3,X,36,1
T,9,8,5,4,X,36,1
T,9,7,7,3,X,36,1
T,9,7,6,4,X,36,1
T,9,7,5,5,X,36,1
T,9,6,6,5,X,36,1
T,8,8,8,2,X,36,1
T,8,8,7,3,X,36,1
T,8,8,6,4,X,36,1
T,8,8,5,5,X,36,1
T,8,7,7,4,X,36,1
T,8,7,6,5,X,36,1
T,8,6,6,6,X,36,1
T,7,7,7,5,X,36,1
T,7,7,6,6,X,36,1
9,9,9,7,2,X,36,1
9,9,9,6,3,X,36,1
9,9,9,5,4,X,36,1
9,9,8,8,2,X,36,1
9,9,8,7,3,X,36,1
9,9,8,6,4,X,36,1
9,9,8,5,5,X,36,1
9,9,7,7,4,X,36,1
9,9,7,6,5,X,36,1
9,9,6,6,6,X,36,1
9,8,8,8,3,X,36,1
9,8,8,7,4,X,36,1
9,8,8,6,5,X,36,1
9,8,7,7,5,X,36,1
9,8,7,6,6,X,36,1
9,7,7,7,6,X,36,1
8,8,8,8,4,X,36,1
8,8,8,7,5,X,36,1
8,8,8,6,6,X,36,1
8,8,7,7,6,X,36,1
8,7,7,7,7,X,36,1
K,K,K,6,X,X,36,1
K,K,Q,6,X,X,36,1
K,K,J,6,X,X,36,1
K,K,T,6,X,X,36,1
K,K,9,7,X,X,36,1
K,K,8,8,X,X,36,1
K,Q,Q,6,X,X,36,1
K,Q,J,6,X,X,36,1
K,Q,T,6,X,X,36,1
K,Q,9,7,X,X,36,1
K,Q,8,8,X,X,36,1
K,J,J,6,X,X,36,1
K,J,T,6,X,X,36,1
K,J,9,7,X,X,36,1
K,J,8,8,X,X,36,1
K,T,T,6,X,X,36,1
K,T,9,7,X,X,36,1
K,T,8,8,X,X,36,1
K,9,9,8,X,X,36,1
Q,Q,Q,6,X,X,36,1
Q,Q,J,6,X,X,36,1
Q,Q,T,6,X,X,36,1
Q,Q,9,7,X,X,36,1
Q,Q,8,8,X,X,36,1
Q,J,J,6,X,X,36,1
Q,J,T,6,X,X,36,1
Q,J,9,7,X,X,36,1
Q,J,8,8,X,X,36,1
Q,T,T,6,X,X,36,1
Q,T,9,7,X,X,36,1
Q,T,8,8,X,X,36,1
Q,9,9,8,X,X,36,1
J,J,J,6,X,X,36,1
J,J,T,6,X,X,36,1
J,J,9,7,X,X,36,1
J,J,8,8,X,X,36,1
J,T,T,6,X,X,36,1
J,T,9,7,X,X,36,1
J,T,8,8,X,X,36,1
J,9,9,8,X,X,36,1
T,T,T,6,X,X,36,1
T,T,9,7,X,X,36,1
T,T,8,8,X,X,36,1
T,9,9,8,X,X,36,1
9,9,9,9,X,X,36,1
A,A,K,K,K,5,37,1
A,A,K,K,Q,5,37,1
A,A,K,K,J,5,37,1
A,A,K,K,T,5,37,1
A,A,K,K,9,6,37,1
A,A,K,K,8,7,37,1
A,A,K,Q,Q,5,37,1
A,A,K,Q,J,5,37,1
A,A,K,Q,T,5,37,1
A,A,K,Q,9,6,37,1
A,A,K,Q,8,7,37,1
A,A,K,J,J,5,37,1
A,A,K,J,T,5,37,1
A,A,K,J,9,6,37,1
A,A,K,J,8,7,37,1
A,A,K,T,T,5,37,1
A,A,K,T,9,6,37,1
A,A,K,T,8,7,37,1
A,A,K,9,9,7,37,1
A,A,K,9,8,8,37,1
A,A,Q,Q,Q,5,37,1
A,A,Q,Q,J,5,37,1
A,A,Q,Q,T,5,37,1
A,A,Q,Q,9,6,37,1
A,A,Q,Q,8,7,37,1
A,A,Q,J,J,5,37,1
A,A,Q,J,T,5,37,1
A,A,Q,J,9,6,37,1
A,A,Q,J,8,7,37,1
A,A,Q,T,T,5,37,1
A,A,Q,T,9,6,37,1
A,A,Q,T,8,7,37,1
A,A,Q,9,9,7,37,1
A,A,Q,9,8,8,37,1
A,A,J,J,J,5,37,1
A,A,J,J,T,5,37,1
A,A,J,J,9,6,37,1
A,A,J,J,8,7,37,1
A,A,J,T,T,5,37,1
A,A,J,T,9,6,37,1
A,A,J,T,8,7,37,1
A,A,J,9,9,7,37,1
A,A,J,9,8,8,37,1
A,A,T,T,T,5,37,1
A,A,T,T,9,6,37,1
A,A,T,T,8,7,37,1
A,A,T,9,9,7,37,1
A,A,T,9,8,8,37,1
A,A,9,9,9,8,37,1
A,K,K,K,4,2,37,1
A,K,K,K,3,3,37,1
A,K,K,Q,4,2,37,1
A,K,K,Q,3,3,37,1
A,K,K,J,4,2,37,1
A,K,K,J,3,3,37,1
A,K,K,T,4,2,37,1
A,K,K,T,3,3,37,1
A,K,K,9,5,2,37,1
A,K,K,9,4,3,37,1
A,K,K,8,6,2,37,1
A,K,K,8,5,3,37,1
A,K,K,8,4,4,37,1
A,K,K,7,7,2,37,1
A,K,K,7,6,3,37,1
A,K,K,7,5,4,37,1
A,K,K,6,6,4,37,1
A,K,K,6,5,5,37,1
A,K,Q,Q,4,2,37,1
A,K,Q,Q,3,3,37,1
A,K,Q,J,4,2,37,1
A,K,Q,J,3,3,37,1
A,K,Q,T,4,2,37,1
A,K,Q,T,3,3,37,1
A,K,Q,9,5,2,37,1
A,K,Q,9,4,3,37,1
A,K,Q,8,6,2,37,1
A,K,Q,8,5,3,37,1
A,K,Q,8,4,4,37,1
A,K,Q,7,7,2,37,1
A,K,Q,7,6,3,37,1
A,K,Q,7,5,4,37,1
A,K,Q,6,6,4,37,1
A,K,Q,6,5,5,37,1
A,K,J,J,4,2,37,1
A,K,J,J,3,3,37,1
A,K,J,T,4,2,37,1
A,K,J,T,3,3,37,1
A,K,J,9,5,2,37,1
A,K,J,9,4,3,37,1
A,K,J,8,6,2,37,1
A,K,J,8,5,3,37,1
A,K,J,8,4,4,37,1
A,K,J,7,7,2,37,1
A,K,J,7,6,3,37,1
A,K,J,7,5,4,37,1
A,K,J,6,6,4,37,1
A,K,J,6,5,5,37,1
A,K,T,T,4,2,37,1
A,K,T,T,3,3,37,1
A,K,T,9,5,2,37,1
A,K,T,9,4,3,37,1
A,K,T,8,6,2,37,1
A,K,T,8,5,3,37,1
A,K,T,8,4,4,37,1
A,K,T,7,7,2,37,1
A,K,T,7,6,3,37,1
A,K,T,7,5,4,37,1
A,K,T,6,6,4,37,1
A,K,T,6,5,5,37,1
A,K,9,9,6,2,37,1
A,K,9,9,5,3,37,1
A,K,9,9,4,4,37,1
A,K,9,8,7,2,37,1
A,K,9,8,6,3,37,1
A,K,9,8,5,4,37,1
A,K,9,7,7,3,37,1
A,K,9,7,6,4,37,1
A,K,9,7,5,5,37,1
A,K,9,6,6,5,37,1
A,K,8,8,8,2,37,1
A,K,8,8,7,3,37,1
A,K,8,8,6,4,37,1
A,K,8,8,5,5,37,1
A,K,8,7,7,4,37,1
A,K,8,7,6,5,37,1
A,K,8,6,6,6,37,1
A,K,7,7,7,5,37,1
A,K,7,7,6,6,37,1
A,Q,Q,Q,4,2,37,1
A,Q,Q,Q,3,3,37,1
A,Q,Q,J,4,2,37,1
